6.0 0.125 -0.125408 0.000925 0.101336 0.000853 -0.232076 0.000072 -0.232683 0.000072 0.006703 0.003132 0.003571 0.103544 0.097444 -0.179656 -0.192417 -0.028035 1.000000 0.000000
8.0 0.125 -0.115723 0.000564 0.060342 0.000518 -0.178065 0.000046 -0.178491 0.000046 0.004392 0.002072 0.002320 0.058243 0.054813 -0.134742 -0.144313 -0.023884 1.000000 0.000000
10.0 0.125 -0.103779 0.000285 0.040055 0.000258 -0.144794 0.000027 -0.145156 0.000027 0.003161 0.001501 0.001660 0.037276 0.035080 -0.107794 -0.115450 -0.020968 1.000000 0.000000
40.0 0.125 -0.035282 0.000014 0.004242 0.000012 -0.039564 0.000002 -0.039636 0.000002 0.000405 0.000198 0.000207 0.002330 0.002193 -0.026948 -0.028863 -0.008362 1.000000 0.000000
1.0 0.25 2.861037 0.044019 3.950613 0.042943 -1.217576 0.001076 -1.222711 0.001075 0.088459 0.036651 0.051808 4.307310 3.508000 -0.943062 -1.154500 -0.063185 1.000000 0.000000
2.0 0.25 0.395101 0.007385 1.001620 0.007104 -0.638520 0.000281 -0.640455 0.000281 0.033113 0.014599 0.018514 1.076827 0.877000 -0.471531 -0.577250 -0.047819 1.000000 0.000000
4.0 0.25 -0.073160 0.001944 0.246655 0.001837 -0.335816 0.000107 -0.336781 0.000107 0.012130 0.005571 0.006558 0.269207 0.219250 -0.235766 -0.288625 -0.034629 1.000000 0.000000
6.0 0.25 -0.111072 0.000926 0.114937 0.000865 -0.231343 0.000061 -0.231950 0.000061 0.006702 0.003132 0.003571 0.119647 0.097444 -0.157177 -0.192417 -0.028035 1.000000 0.000000
8.0 0.25 -0.107883 0.000512 0.067694 0.000475 -0.177577 0.000037 -0.178003 0.000037 0.004392 0.002072 0.002319 0.067302 0.054813 -0.117883 -0.144313 -0.023884 1.000000 0.000000
10.0 0.25 -0.097393 0.000324 0.046181 0.000299 -0.144534 0.000024 -0.144896 0.000024 0.003161 0.001501 0.001660 0.043073 0.035080 -0.094306 -0.115450 -0.020968 1.000000 0.000000
40.0 0.25 -0.034924 0.000021 0.004621 0.000018 -0.039585 0.000003 -0.039656 0.000003 0.000405 0.000198 0.000207 0.002692 0.002193 -0.023577 -0.028863 -0.008362 1.000000 0.000000
1.0 0.5 4.544918 0.030618 5.551643 0.029572 -1.134725 0.001046 -1.139976 0.001045 0.088036 0.036021 0.052015 5.973201 3.508000 -0.702678 -1.154500 -0.063185 1.000000 0.000000
2.0 0.5 0.810458 0.005939 1.386669 0.005656 -0.608212 0.000283 -0.610179 0.000283 0.033080 0.014563 0.018516 1.493300 0.877000 -0.351339 -0.577250 -0.047819 1.000000 0.000000
4.0 0.5 0.034032 0.001765 0.344209 0.001613 -0.326177 0.000151 -0.327161 0.000151 0.012127 0.005571 0.006556 0.373325 0.219250 -0.175669 -0.288625 -0.034629 1.000000 0.000000
6.0 0.5 -0.063714 0.001138 0.157867 0.001029 -0.226914 0.000109 -0.227531 0.000108 0.006702 0.003131 0.003570 0.165922 0.097444 -0.117113 -0.192417 -0.028035 1.000000 0.000000
8.0 0.5 -0.082288 0.000654 0.090906 0.000588 -0.175195 0.000066 -0.175626 0.000066 0.004392 0.002072 0.002319 0.093331 0.054813 -0.087835 -0.144313 -0.023884 1.000000 0.000000
10.0 0.5 -0.082452 0.000237 0.059518 0.000212 -0.142930 0.000025 -0.143296 0.000025 0.003161 0.001501 0.001660 0.059732 0.035080 -0.070268 -0.115450 -0.020968 1.000000 0.000000
40.0 0.5 -0.034221 0.000020 0.005247 0.000017 -0.039509 0.000003 -0.039580 0.000003 0.000405 0.000198 0.000207 0.003733 0.002193 -0.017567 -0.028863 -0.008362 1.000000 0.000000
1.0 1.0 8.688435 0.030803 9.552872 0.029261 -0.992437 0.001542 -0.997894 0.001541 0.090388 0.030389 0.059999 9.920268 3.508000 -0.438076 -1.154500 -0.063185 1.000000 0.000000
2.0 1.0 1.857423 0.006043 2.371068 0.005609 -0.545645 0.000434 -0.547673 0.000434 0.033331 0.013611 0.019720 2.480067 0.877000 -0.219038 -0.577250 -0.047819 1.000000 0.000000
4.0 1.0 0.296736 0.001517 0.577009 0.001133 -0.296272 0.000384 -0.295184 0.000388 0.012140 0.005475 0.006666 0.620017 0.219250 -0.109519 -0.288625 -0.034629 1.000000 0.000000
6.0 1.0 0.054186 0.001363 0.263726 0.001038 -0.214873 0.000325 -0.214267 0.000327 0.006703 0.003113 0.003591 0.275563 0.097444 -0.073013 -0.192417 -0.028035 1.000000 0.000000
8.0 1.0 -0.016670 0.000759 0.148769 0.000564 -0.167439 0.000194 -0.167019 0.000196 0.004392 0.002067 0.002325 0.155004 0.054813 -0.054760 -0.144313 -0.023884 1.000000 0.000000
10.0 1.0 -0.040234 0.000503 0.096331 0.000378 -0.137525 0.000126 -0.137211 0.000127 0.003161 0.001500 0.001661 0.099203 0.035080 -0.043808 -0.115450 -0.020968 1.000000 0.000000
40.0 1.0 -0.032037 0.000035 0.007087 0.000025 -0.039164 0.000010 -0.039116 0.000010 0.000405 0.000198 0.000207 0.006200 0.002193 -0.010952 -0.028863 -0.008362 1.000000 0.000000
1.0 2.0 17.304290 0.029422 18.018013 0.028322 -0.841723 0.001100 -0.847407 0.001100 0.107878 0.019490 0.088388 18.360596 3.508000 -0.241606 -1.154500 -0.063185 1.000000 0.000000
2.0 2.0 4.069343 0.005861 4.506302 0.005482 -0.468959 0.000378 -0.471039 0.000378 0.036597 0.009996 0.026601 4.590149 0.877000 -0.120803 -0.577250 -0.047819 1.000000 0.000000
4.0 2.0 0.867411 0.001279 1.116794 0.001089 -0.265382 0.000190 -0.266477 0.000190 0.012507 0.004619 0.007888 1.147537 0.219250 -0.060401 -0.288625 -0.034629 0.000000 0.000000
6.0 2.0 0.310383 0.001469 0.497297 0.000932 -0.192247 0.000536 -0.191647 0.000539 0.006787 0.002806 0.003981 0.510017 0.097444 -0.040268 -0.192417 -0.028035 1.000000 0.000000
8.0 2.0 0.129381 0.000877 0.279751 0.000539 -0.152370 0.000338 -0.151938 0.000340 0.004419 0.001932 0.002487 0.286884 0.054813 -0.030201 -0.144313 -0.023884 1.000000 0.000000
10.0 2.0 0.054181 0.000573 0.179959 0.000344 -0.126738 0.000229 -0.126448 0.000231 0.003172 0.001432 0.001739 0.183606 0.035080 -0.024161 -0.115450 -0.020968 1.000000 0.000000
40.0 2.0 -0.026030 0.000040 0.011849 0.000022 -0.037919 0.000018 -0.037876 0.000018 0.000405 0.000197 0.000208 0.011475 0.002193 -0.006040 -0.028863 -0.008362 1.000000 0.000000
1.0 4.0 34.819198 0.023591 35.410661 0.023020 -0.719463 0.000571 -0.725427 0.000571 0.154722 0.010552 0.144170 35.662094 3.508000 -0.125510 -1.154500 -0.063185 1.000000 0.000000
2.0 4.0 8.475473 0.005190 8.842291 0.004958 -0.398819 0.000231 -0.400906 0.000231 0.050903 0.005782 0.045121 8.915523 0.877000 -0.062755 -0.577250 -0.047819 1.000000 0.000000
4.0 4.0 1.992916 0.002393 2.204440 0.002136 -0.227523 0.000257 -0.228645 0.000257 0.015221 0.002962 0.012259 2.228881 0.219250 -0.031377 -0.288625 -0.034629 1.000000 0.000000
6.0 4.0 0.819121 0.001121 0.979556 0.000952 -0.165769 0.000169 -0.166474 0.000169 0.007686 0.001943 0.005743 0.990614 0.097444 -0.020918 -0.192417 -0.028035 1.000000 0.000000
8.0 4.0 0.420573 0.000662 0.551127 0.000535 -0.132554 0.000126 -0.133051 0.000127 0.004803 0.001419 0.003384 0.557220 0.054813 -0.015689 -0.144313 -0.023884 1.000000 0.000000
10.0 4.0 0.242495 0.000443 0.352916 0.000338 -0.111381 0.000104 -0.111797 0.000104 0.003362 0.001102 0.002261 0.356621 0.035080 -0.012551 -0.115450 -0.020968 1.000000 0.000000
40.0 4.0 -0.013128 0.000040 0.022344 0.000021 -0.035512 0.000019 -0.035592 0.000019 0.000406 0.000188 0.000217 0.022289 0.002193 -0.003138 -0.028863 -0.008362 1.000000 0.000000
1.0 8.0 69.860803 0.020439 70.330872 0.020095 -0.638069 0.000344 -0.644385 0.000345 0.212933 0.005390 0.207543 70.572060 3.508000 -0.063641 -1.154500 -0.063185 1.000000 0.000000
2.0 8.0 17.273576 0.004527 17.588300 0.004384 -0.346724 0.000143 -0.348740 0.000143 0.086242 0.003014 0.083228 17.643015 0.877000 -0.031821 -0.577250 -0.047819 1.000000 0.000000
4.0 8.0 4.200337 0.004080 4.395471 0.003840 -0.195134 0.000240 -0.196125 0.000240 0.024096 0.001604 0.022492 4.410754 0.219250 -0.015910 -0.288625 -0.034629 1.000000 0.000000
6.0 8.0 1.811597 0.001832 1.953398 0.001679 -0.141801 0.000153 -0.142241 0.000153 0.011311 0.001089 0.010222 1.960335 0.097444 -0.010607 -0.192417 -0.028035 1.000000 0.000000
8.0 8.0 0.983938 0.001063 1.097491 0.000950 -0.113553 0.000113 -0.113872 0.000113 0.006664 0.000821 0.005843 1.102688 0.054813 -0.007955 -0.144313 -0.023884 1.000000 0.000000
10.0 8.0 0.607208 0.000691 0.702967 0.000601 -0.095758 0.000090 -0.095994 0.000090 0.004450 0.000656 0.003794 0.705721 0.035080 -0.006364 -0.115450 -0.020968 1.000000 0.000000
40.0 8.0 0.011894 0.000061 0.044098 0.000036 -0.032204 0.000026 -0.032247 0.000026 0.000428 0.000145 0.000283 0.044108 0.002193 -0.001591 -0.028863 -0.008362 1.000000 0.000000
